энтропия = 4.59768

1810	32
666	238
533	229
530	224
433	237
406	232
387	242
356	235
347	241
274	226
250	240
237	234
223	236
199	243
178	228
169	239
152	10
151	13
135	46
122	252
122	255
113	44
108	45
104	225
102	231
95	227
95	251
84	247
65	233
63	248
52	245
46	230
29	254
24	249
21	206
19	207
17	253
16	194
15	205
15	246
11	63
11	209
10	34
9	196
8	193
8	210
8	215
7	204
6	33
6	199
6	202
6	211
6	221
5	95
4	200
3	192
3	223
2	195
2	197
2	208
2	213
2	244
1	39
1	40
1	41
1	59
1	201
1	203
